corpus,chunk1,chunk2
kínálni,kínál,ni
takezo,take,zo
palmert,pal,mert
jóféle,jó,féle
ecetes,ecet,es
küldetésről,küldetés,ről
reba,re,ba
lánykori,lány,kori
könyörögnek,könyörög,nek
karrieredet,karriered,et
repülőről,repülő,ről
nyomukban,nyomuk,ban
magyarra,magyar,ra
pisztolyomat,pisztolyom,at
kaka,ka,ka
sivatagon,sivatag,on
lázár,lá,zár
lázár,láz,ár
olyanhoz,olyan,hoz
pied,pi,ed
alkalmazottakat,alkalmazottak,at
korlátozottak,korlátozott,ak
intravénásan,intravénás,an
sráchoz,srác,hoz
napokba,napok,ba
keversz,ke,versz
ihlette,ihlet,te
vízet,víz,et
játszon,játsz,on
inasa,in,asa
hajnalra,hajnal,ra
kézimunka,kézi,munka
haladtak,hal,adtak
haladtak,halad,tak
haladtak,haladt,ak
peres,per,es
apámért,apám,ért
apámért,apámé,rt
aranyhal,arany,hal
dohányzásról,dohányzás,ról
bukását,bu,kását
hazudtatok,hazudta,tok
esetből,eset,ből
árulókat,áruló,kat
árulókat,árulók,at
valóságnak,valóság,nak
szélnek,szél,nek
félévi,fél,évi
övéi,öv,éi
seannak,se,annak
seannak,sean,nak
baka,ba,ka
fodrásznál,fodrász,nál
személyesnek,személy,esnek
személyesnek,személyes,nek
hajlam,haj,lam
harmincöt,harminc,öt
dukat,du,kat
szalagavatóra,szalagavató,ra
streetre,street,re
nevel,ne,vel
aktákban,akták,ban
hatolni,ha,tolni
hatolni,hatol,ni
tettettem,tett,ettem
négyzetméter,négyzet,méter
metál,me,tál
metál,met,ál
eseményről,esemény,ről
főnők,fő,nők
fagyöngy,fa,gyöngy
jelentéktelennek,jelentéktelen,nek
viseljen,visel,jen
viseljen,viselj,en
haveroddal,haverod,dal
tandíj,tan,díj
osztályom,osztály,om
törne,tör,ne
drágakő,drága,kő
another,an,other
vevőnek,vevő,nek
akshay,ak,shay
boldogsághoz,boldogság,hoz
szerződésed,szerződés,ed
menedékjogot,menedék,jogot
tali,ta,li
csapattag,csapat,tag
vasutat,vas,utat
mánia,má,nia
nőstények,nős,tények
greendale,green,dale
értekezletet,értekezlet,et
enyémeket,enyémek,et
raktérben,rak,térben
flörtöltem,flört,öltem
flörtöltem,flörtölt,em
menyasszonynak,menyasszony,nak
szavaztál,szavaz,tál
programról,program,ról
képeden,kép,eden
képeden,képe,den
képeden,képed,en
jelenni,jel,enni
jelenni,jelen,ni
rejtegette,rejteget,te
wakefield,wake,field
fogadna,fog,adna
fogadna,fogad,na
vonatokat,vonatok,at
maui,ma,ui
haverodat,haverod,at
száddal,szád,dal
büntetésre,büntetés,re
kardomat,kardom,at
modortalan,modor,talan
twister,twist,er
találkozhattam,találkozhat,tam
mentettelek,men,tettelek
gennyes,genny,es
szerencsejátékot,szerencse,játékot
szerencsejátékot,szerencsejáték,ot
korcsok,korcs,ok
egyetértene,egyet,értene
nyugdíjat,nyugdíj,at
anyánkat,anyánk,at
készpénzre,kész,pénzre
készpénzre,készpénz,re
rosszullét,rosszul,lét
irányításunk,irányít,ásunk
kezedből,kezed,ből
kísértem,kísért,em
erőit,erő,it
embereidnek,embereid,nek
rockwell,rock,well
naplómat,naplóm,at
tomie,tom,ie
csinibaba,csini,baba
ártok,ár,tok
ártok,árt,ok
butáskodjon,butáskodj,on
műsorokat,mű,sorokat
műsorokat,műsorok,at
véleményüket,véleményük,et
egyetlenegy,egyetlen,egy
kapcsolatból,kapcsolat,ból
zajok,zaj,ok
hosszantartó,hosszan,tartó
színésznőt,színész,nőt
követelés,követel,és
bilincseket,bilincsek,et
rohangálnak,rohangál,nak
tetőtéri,tetőt,éri
bannon,ban,non
anyagra,anyag,ra
fülemnek,fülem,nek
hadseregtől,hadsereg,től
világodban,világod,ban
texasból,texas,ból
képez,kép,ez
utazáson,utazás,on
képezte,képez,te
férfija,férfi,ja
sokkalta,sokkal,ta
sikered,sik,ered
sikered,siker,ed
szimbólumot,szimbólum,ot
ikrekkel,ikrek,kel
neveteket,nevetek,et
mindegyikkel,mind,egyikkel
mindegyikkel,mindegyik,kel
veszélyre,veszély,re
cserélje,cserél,je
sikított,sikít,ott
vadállatot,vad,állatot
vadállatot,vadállat,ot
kalapomat,kalapom,at
köztársaságot,köz,társaságot
köztársaságot,köztársaság,ot
mehettél,mehet,tél
dühtől,düh,től
készülnie,kész,ülnie
célpontjai,célpont,jai
lopjuk,lopj,uk
hangzavar,hang,zavar
pozícióra,pozíció,ra
billynek,billy,nek
kakashi,kaka,shi
kakashi,kakas,hi
mccain,mc,cain
alvilágba,al,világba
alvilágba,alvilág,ba
pasiddal,pasid,dal
várhatna,várhat,na
ügyészségnek,ügyészség,nek
lakásodba,lakásod,ba
szereket,szerek,et
randevúra,randevú,ra
minisztériumot,minisztérium,ot
vállamat,vállam,at
ágyról,ágy,ról
subrip,sub,rip
sírtak,sír,tak
sírtak,sírt,ak
kötelességemnek,kötelességem,nek
írjatok,írja,tok
autómban,autóm,ban
hajdani,haj,dani
íjászok,íjász,ok
bocsássak,bocsáss,ak
javasoltad,javasol,tad
javasoltad,javasolt,ad
arthurnak,arthur,nak
pasiknak,pasik,nak
tudhatnak,tud,hatnak
tudhatnak,tudhat,nak
kölyökre,kölyök,re
csalóka,csaló,ka
látomásai,látomás,ai
gyerekeiddel,gyerekeid,del
chrisnek,chris,nek
hinnének,hinné,nek
csapta,csap,ta
félrevezetni,félre,vezetni
pasimat,pasim,at
mindazon,mind,azon
mindazon,mindaz,on
újjáépíteni,újjá,építeni
műtárgy,mű,tárgy
tánchoz,tánc,hoz
szappanopera,szappan,opera
részvényei,részvény,ei
számítsak,számíts,ak
howardot,howard,ot
jessup,jess,up
jóváhagyott,jóvá,hagyott
végrehajtás,végre,hajtás
tanulhatok,tanulhat,ok
kutatásra,kutatás,ra
kapcsolatodat,kapcsolatod,at
wake,wa,ke
kehely,ke,hely
államon,álla,mon
államon,állam,on
fújjuk,fújj,uk
vigyáztok,vigyáz,tok
boldogsággal,boldogság,gal
százmillió,száz,millió
hűséged,hűség,ed
ebéddel,ebéd,del
faterom,fater,om
mégjobban,még,jobban
puhapöcs,puha,pöcs
dobra,dob,ra
egyhelyben,egy,helyben
félrevezető,félre,vezető
titkosak,titkos,ak
merészelted,merészel,ted
ölés,öl,és
rosszabbnak,rosszabb,nak
talány,ta,lány
naru,na,ru
újságból,újság,ból
mindegyiküknek,mind,egyiküknek
mindegyiküknek,mindegyikük,nek
hera,he,ra
pennyvel,penny,vel
társaságtól,társaság,tól
tiszteletlenül,tiszteletlen,ül
kacat,ka,cat
kezeivel,kezei,vel
ópiumot,ópium,ot
távolinak,távoli,nak
reményeim,reménye,im
bizonyultak,bizonyul,tak
bizonyultak,bizonyult,ak
fegyverért,fegyver,ért
folyadékkal,folyadék,kal
szólítottál,szólított,ál
termelnek,termel,nek
állhatnak,áll,hatnak
állhatnak,állhat,nak
tegnapról,tegnap,ról
nagydobra,nagy,dobra
hotdogot,hot,dogot
hotdogot,hotdog,ot
telefonomon,telefonom,on
repülőből,repülő,ből
óvadékkal,óvadék,kal
irányítsam,irányít,sam
érezzen,érez,zen
érezzen,érezz,en
kötöm,köt,öm
démonnak,démon,nak
dugtak,dug,tak
természeted,természet,ed
válásom,válás,om
méreted,méret,ed
jegesmedve,jeges,medve
egységem,egység,em
csalónak,csa,lónak
csalónak,csaló,nak
hittelek,hit,telek
döntötted,döntött,ed
sebhelyet,seb,helyet
sebhelyet,sebhely,et
helytartó,hely,tartó
greget,greg,et
fordulnia,fordul,nia
ötmillió,öt,millió
carlyle,car,lyle
tetteket,tette,ket
tetteket,tettek,et
lányaid,lánya,id
miniszterelnökkel,miniszterelnök,kel
szeméttelep,szemét,telep
fotókon,fotók,on
örömest,öröm,est
örömest,öröme,st
életmódot,élet,módot
életmódot,életmód,ot
kísérlettel,kísérlet,tel
bőrödet,bőröd,et
álomra,álom,ra
tárja,tár,ja
alaposak,alapos,ak
rendőrkapitányság,rendőr,kapitányság
basszál,bassz,ál
sana,sa,na
mozdulatok,mozdulat,ok
bizalmatlan,bizalmat,lan
nevezzem,nevezz,em
nehézségei,nehézség,ei
önbizalmat,ön,bizalmat
kutatásban,kutatás,ban
születésnapodon,születésnapod,on
örökbefogadás,örökbe,fogadás
mented,men,ted
mented,ment,ed
területekre,területek,re
terveinket,terveink,et
érdeklődésemet,érdeklődésem,et
farhad,far,had
hetvenes,hetven,es
görögül,görög,ül
éneket,ének,et
haderő,had,erő
deja,de,ja
toronyból,torony,ból
ezelőttre,ezelőtt,re
félrevezetés,félre,vezetés
hazatérés,hazatér,és
mobiltelefont,mobil,telefont
győzöm,győz,öm
ezerért,ezer,ért
emmalin,emma,lin
szüleitől,szülei,től
világvégét,világ,végét
csuklója,csukló,ja
másvilágra,más,világra
millicent,milli,cent
tengerből,tenger,ből
érezhetem,érez,hetem
érezhetem,érezhet,em
szavadba,szavad,ba
máshogyan,más,hogyan
máshogyan,máshogy,an
létrehozza,létre,hozza
zsidónak,zsidó,nak
egészséged,egészség,ed
fogadhatok,fog,adhatok
fogadhatok,fogadhat,ok
youngpo,young,po
rendesnek,rend,esnek
rendesnek,rendes,nek
mode,mo,de
monsignor,mon,signor
connecticutban,connecticut,ban
évjárat,év,járat
védjen,véd,jen
védjen,védj,en
sajtóhoz,sajtó,hoz
jefe,je,fe
tervezet,tervez,et
adománygyűjtő,adomány,gyűjtő
mindenünket,mindenünk,et
légierőnél,légierő,nél
nyugtalannak,nyugtalan,nak
háborúkat,háború,kat
háborúkat,háborúk,at
változtatnak,változtat,nak
pénztárcája,pénz,tárcája
nyomtató,nyomta,tó
jelented,jelen,ted
jelented,jelent,ed
házassághoz,házasság,hoz
késhetek,kés,hetek
csalfa,csal,fa
érzéseivel,érzései,vel
hóember,hó,ember
doktorhoz,doktor,hoz
kísértenek,kísérte,nek
biztosítottuk,biztosított,uk
wellness,well,ness
édeset,édes,et
sétálhat,sétál,hat
csatatér,csata,tér
ébresztettél,ébreszt,ettél
ébresztettél,ébresztett,él
rajtakapták,rajta,kapták
férfiaknál,férfiak,nál
puskákat,puskák,at
külvilágot,külvilág,ot
hatszáz,hat,száz
bőröndöm,bőrönd,öm
lényeknek,lények,nek
ablakra,ablak,ra
télapónak,télapó,nak
alakítottam,alakított,am
félóra,fél,óra
tengerészt,tenger,észt
otthontól,otthon,tól
szakácsnak,szakács,nak
apámnál,apám,nál
chuckkal,chuck,kal
szenátorok,szenátor,ok
yuhwa,yu,hwa
festékkel,festék,kel
éltet,élt,et
cityből,city,ből
mérföldről,mér,földről
mérföldről,mérföld,ről
mentheted,ment,heted
mentheted,menthet,ed
vizen,vi,zen
seggemen,segge,men
seggemen,seggem,en
csapból,csap,ból
jafar,ja,far
lovagias,lovagi,as
gyilkoshoz,gyilkos,hoz
singham,sing,ham
singham,singh,am
gyakoriak,gyakori,ak
pályaudvar,pálya,udvar
camden,cam,den
igényli,igény,li
ejtettél,ej,tettél
ejtettél,ejt,ettél
ejtettél,ejtett,él
dumálok,dumál,ok
tanulásban,tanulás,ban
nagyváros,nagy,város
laurának,la,urának
mólónál,móló,nál
falunak,falu,nak
szerepeltél,szerepel,tél
szerepeltél,szerepelt,él
olyanban,olyan,ban
kereset,keres,et
kancsal,kan,csal
vertél,ver,tél
vertél,vert,él
húsom,hús,om
drogról,drog,ról
finomságot,finomság,ot
zombikat,zombi,kat
zombikat,zombik,at
csávóval,csávó,val
piramisok,piramis,ok
csontig,csont,ig
könyörüljön,könyörülj,ön
szólóban,szóló,ban
fiaként,fia,ként
győztesnek,győztes,nek
farkasokat,farka,sokat
farkasokat,farkasok,at
avass,ava,ss
barátságosan,barátság,osan
barátságosan,barátságos,an
másiknál,másik,nál
kölcsönadom,kölcsön,adom
árthatnak,árt,hatnak
árthatnak,árthat,nak
magasból,magas,ból
álneve,ál,neve
katonaként,katona,ként
életünkkel,életünk,kel
viselné,visel,né
futólépés,futó,lépés
sorsban,sors,ban
csoportokban,csoportok,ban
szerezne,szerez,ne
szabadítson,szabadíts,on
karibi,ka,ribi
dánok,dán,ok
üdvözölje,üdvözöl,je
lovaknak,lovak,nak
szívmasszázst,szív,masszázst
nevezné,nevez,né
falkavezér,falka,vezér
liliom,lili,om
jelöltünk,jel,öltünk
tápláléklánc,táplálék,lánc
tárgyalásnak,tárgyal,ásnak
tárgyalásnak,tárgyalás,nak
ötcsillagos,öt,csillagos
igyuk,igy,uk
padlóról,pad,lóról
padlóról,padló,ról
rakva,rak,va
nemnek,nem,nek
fagyasztóba,fagyasztó,ba
rozmár,roz,már
együttest,együtt,est
seregek,ser,egek
nani,na,ni
pancho,pan,cho
családtagot,család,tagot
családtagot,családtag,ot
járőröket,jár,őröket
járőröket,járőr,öket
járőröket,járőrök,et
walternek,walter,nek
egyenruhád,egyen,ruhád
dombok,dom,bok
dombok,domb,ok
támadtam,támad,tam
támadtam,támadt,am
szöges,szög,es
méretre,méret,re
alisha,ali,sha
keverje,ke,verje
keverje,kever,je
lyukkal,lyuk,kal
makino,maki,no
lássatok,lássa,tok
szekrényem,szekrény,em
fegyverest,fegyver,est
fegyverest,fegyvere,st
egyféle,egy,féle
nyomozóknak,nyomozók,nak
jelmezem,jelmez,em
talan,ta,lan
talan,tal,an
létrehozták,létre,hozták
másnéven,más,néven
palira,pal,ira
palira,pali,ra
rendőrökre,rendőrök,re
teremnek,terem,nek
szituációban,szituáció,ban
inger,ing,er
szakaszvezető,szakasz,vezető
kapitányom,kapitány,om
moloch,mo,loch
támadtál,támad,tál
támadtál,támadt,ál
réten,ré,ten
szenvedélyed,szenvedély,ed
komornyikja,komornyik,ja
létrehozva,létre,hozva
létrehozva,létrehoz,va
örültök,örül,tök
örültök,örült,ök
meier,mei,er
tüntette,tünt,ette
félős,fél,ős
parkolóhely,parkoló,hely
lázban,láz,ban
pokrócot,pokróc,ot
ötletekből,ötletek,ből
szülője,szülő,je
rakjon,rak,jon
rakjon,rakj,on
tölgyfa,tölgy,fa
kapcsoltad,kapcsol,tad
kapcsoltad,kapcsolt,ad
annabel,ann,abel
sötétedésig,sötétedés,ig
hatásai,hatás,ai
mamádnak,mamád,nak
síneken,sínek,en
térképeket,tér,képeket
térképeket,térképe,ket
térképeket,térképek,et
ástak,ás,tak
pasasról,pasas,ról
fővárosi,fő,városi
remi,re,mi
kérdéseit,kérdése,it
könyveimet,könyvei,met
könyveimet,könyveim,et
min.,mi,n.
sajátot,saját,ot
csontvázat,csontváz,at
koyuki,ko,yuki
muad,mu,ad
őrangyalom,őr,angyalom
őrangyalom,őrangyal,om
napjaiban,napjai,ban
fejükre,fejük,re
undorítóan,undorító,an
félnél,fél,nél
bámulok,bámul,ok
védője,védő,je
sokuk,sok,uk
alvással,alvás,sal
karina,ka,rina
itthagyott,itt,hagyott
szusi,szu,si
többieknél,többiek,nél
emberedet,embered,et
napfényes,nap,fényes
napfényes,napfény,es
nagypapám,nagy,papám
autómmal,autóm,mal
cukipofa,cuki,pofa
alelnöknek,alelnök,nek
tárcámban,tárcám,ban
oregonban,oregon,ban
bátorsággal,bátorság,gal
unokatestvér,unoka,testvér
szexibb,szexi,bb
other,ot,her
karoddal,karod,dal
nehézségeket,nehézségek,et
csaptam,csap,tam
sérteget,sért,eget
anyuhoz,anyu,hoz
könyörületet,könyörület,et
járművel,jár,művel
járművel,jármű,vel
háztömböt,ház,tömböt
háztömböt,háztömb,öt
dobál,do,bál
dobál,dob,ál
állhattam,állhat,tam
ágyak,ágy,ak
félreértetted,félre,értetted
félreértetted,félreértett,ed
állomásnál,állomás,nál
hírekből,hírek,ből
vehetne,vehet,ne
milos,mi,los
unokaöccsét,unoka,öccsét
tudományban,tudomány,ban
dolgodra,dolgod,ra
frederik,fred,erik
éjszakának,éjszakán,ak
kunyhóba,kunyhó,ba
ráillik,rá,illik
hűségesen,hűsége,sen
hűségesen,hűséges,en
shanti,shan,ti
rámutatni,rá,mutatni
főhős,fő,hős
őrsről,őrs,ről
szalma,szal,ma
fullad,full,ad
őslakosok,ős,lakosok
őslakosok,őslakos,ok
rémálmaid,rém,álmaid
rémálmaid,rémálma,id
hozzátenni,hozzá,tenni
száradva,szárad,va
őrangyal,őr,angyal
magi,ma,gi
padra,pad,ra
marshal,mars,hal
marshal,marsh,al
haverjaiddal,haverjaid,dal
sachin,sa,chin
skipper,skip,per
eszednél,eszed,nél
korba,kor,ba
hozzávalókat,hozzávaló,kat
tipped,tipp,ed
vasból,vas,ból
puskaport,puska,port
tűzforró,tűz,forró
therese,there,se
hajukat,hajuk,at
gépházba,gép,házba
gépházba,gépház,ba
hightower,high,tower
koránt,ko,ránt
rajzoltál,rajzol,tál
rajzoltál,rajzolt,ál
műszakja,műszak,ja
hajómra,hajóm,ra
észrevesznek,észre,vesznek
észrevesznek,észrevesz,nek
dokkan,dok,kan
dokkan,dokk,an
napjaimat,napjaim,at
hibátok,hibát,ok
mindkettőtökkel,mindkettőtök,kel
problémánkat,problémánk,at
szirupot,szirup,ot
genetika,gen,etika
ribanccal,ribanc,cal
jelenthetem,jelent,hetem
jelenthetem,jelenthet,em
találhatok,találhat,ok
rákom,rák,om
önkénteseket,önkéntesek,et
hazamenjek,haza,menjek
bankkal,bank,kal
kaan,ka,an
tagadják,tag,adják
kortárs,kor,társ
fokig,fok,ig
ahoi,ah,oi
iránytűt,irány,tűt
karrierednek,karriered,nek
tettesek,tett,esek
h.g.,h.,g.
értesítsenek,értesítse,nek
mellemet,melle,met
mellemet,mellem,et
gyártottak,gyártott,ak
játékon,játék,on
holttestére,holt,testére
munkaerőt,munka,erőt
múlthéten,múlt,héten
testeden,test,eden
testeden,teste,den
testeden,tested,en
domina,do,mina
gyerekesen,gyereke,sen
gyerekesen,gyerekes,en
seggedből,segged,ből
apucihoz,apuci,hoz
világbajnokság,világ,bajnokság
oldjam,old,jam
bárok,bár,ok
tetthelyről,tett,helyről
tetthelyről,tetthely,ről
másikról,másik,ról
osztályának,osztályán,ak
pólódat,pólód,at
halnál,hal,nál
furgonból,furgon,ból
hétnél,hét,nél
tollakat,tolla,kat
tollakat,tollak,at
faszit,fasz,it
féltestvére,fél,testvére
szerve,szer,ve
vinnél,vin,nél
kérdezgetni,kérdezget,ni
járatni,járat,ni
találhatnak,talál,hatnak
találhatnak,találhat,nak
tartályba,tartály,ba
választalak,választ,alak
sörétes,sörét,es
tudásomat,tudásom,at
maxie,max,ie
etettem,et,ettem
írhatom,írhat,om
utazásról,utazás,ról
fecsegni,fecseg,ni
shion,sh,ion
shion,shi,on
senkiről,senki,ről
írországba,ír,országba
írországba,írország,ba
álmodta,álmod,ta
munkahelyéről,munka,helyéről
töltetet,tölt,etet
töltetet,töltet,et
hízelegni,hízeleg,ni
szöveteket,szövetek,et
tudhatok,tudhat,ok
tönkretedd,tönkre,tedd
videóban,videó,ban
neveltél,nevel,tél
neveltél,nevelt,él
sorsodat,sorsod,at
hősöket,hős,öket
hősöket,hősök,et
blade,bla,de
seregből,sereg,ből
forogni,forog,ni
sikerem,siker,em
magzatvíz,magzat,víz
barátaikat,barátai,kat
barátaikat,barátaik,at
könyveim,könyve,im
okozzak,okoz,zak
okozzak,okozz,ak
gyerekeknél,gyerekek,nél
melleidet,melleid,et
mathis,ma,this
szentírás,szent,írás
köszöntök,köszön,tök
köszöntök,köszönt,ök
conan,con,an
merszem,mer,szem
merszem,mersz,em
romlottak,romlott,ak
hassal,has,sal
társaságnál,társaság,nál
szerszámos,szer,számos
szerszámos,szerszám,os
rendezvényre,rendezvény,re
mocsokban,mocsok,ban
melóhoz,meló,hoz
házasságok,házasság,ok
résznek,rész,nek
hegynek,hegy,nek
ugrottak,ugrott,ak
eseményeken,eseménye,ken
eseményeken,események,en
fairbrother,fair,brother
intézetet,intéz,etet
intézetet,intézet,et
használatos,használat,os
látványosan,látvány,osan
látványosan,látványos,an
penészes,penész,es
kínaiaknak,kínaiak,nak
mentettek,men,tettek
mentettek,ment,ettek
reám,re,ám
szabványos,szabvány,os
viseltél,visel,tél
viseltél,viselt,él
kémnek,kém,nek
támadjanak,támadja,nak
nekilátok,neki,látok
callum,call,um
kamilla,ka,milla
viselkedésemért,viselkedése,mért
viselkedésemért,viselkedésem,ért
labornak,labor,nak
pénzmosás,pénz,mosás
löketet,löket,et
reade,re,ade
izéket,izé,ket
izéket,izék,et
központtal,köz,ponttal
központtal,központ,tal
chucknak,chuck,nak
gyárból,gyár,ból
azonosítója,azonosító,ja
napodat,napod,at
bűnért,bűn,ért
fizetnél,fizet,nél
törvénykönyv,törvény,könyv
ökölbe,ök,ölbe
hatásait,hatása,it
veszítem,veszít,em
turistákat,turisták,at
stace,st,ace
érintetlenül,érintetlen,ül
tűznél,tűz,nél
égne,ég,ne
testvérrel,test,vérrel
gangmo,gang,mo
természetfölötti,természet,fölötti
talpán,tal,pán
hajdan,haj,dan
fukar,fu,kar
együttesen,együttes,en
tulajdonosai,tulajdonos,ai
hajóútra,hajó,útra
nicole-t,ni,cole-t
poldark,pol,dark
oldva,old,va
forgószél,forgó,szél
alsógatyát,alsó,gatyát
hangjai,hang,jai
halo,ha,lo
segítem,segít,em
bánthatja,bánthat,ja
fizetésemet,fizetése,met
fizetésemet,fizetésem,et
fejfájásom,fejfájás,om
enrico,en,rico
rádióval,rádió,val
inspirálta,inspirál,ta
rommel,rom,mel
találkozókra,találkozók,ra
ügyedet,ügyed,et
napnyugtakor,napnyugta,kor
szobrokat,szobrok,at
címedet,címed,et
ismertebb,ismerte,bb
ijedtnek,ijedt,nek
problémákról,problémák,ról
életükért,életük,ért
állig,áll,ig
bitang,bi,tang
egyedüllétre,egyedül,létre
egyedüllétre,egyedüllét,re
orrukat,orruk,at
aktívak,aktív,ak
diadal,dia,dal
fogyasztás,fogyaszt,ás
homokkal,homok,kal
hajnalán,hajnal,án
tillman,till,man
hallana,hal,lana
hallana,hall,ana
szünetem,szünet,em
avatkozzon,avatkozz,on
riport,ri,port
házasságtörő,házasság,törő
egyetemnek,egyetem,nek
magántulajdon,magán,tulajdon
renata,rena,ta
szórólap,szóról,ap
főnöknő,főnök,nő
télre,tél,re
csatornánál,csatornán,ál
ártalmatlanok,ártalmatlan,ok
rumos,ru,mos
rumos,rum,os
bullet,bull,et
próbálnál,próbál,nál
kereszteződésnél,kereszteződés,nél
folytatnak,folytat,nak
pasidat,pasid,at
házimunka,házi,munka
tudósnak,tudós,nak
bocsánatkérésemet,bocsánat,kérésemet
lökjed,lökj,ed
mindannyiunkért,mindannyiunk,ért
